房屋ID,原始州,计算州,方案类型,PV容量_kW,面板数量,电池容量_kWh,投资成本,年用电量_kWh,年发电量_kWh,年自用量_kWh,自用率,回本周期_年,简单回本_年,贴现回本_年,IRR,投资年限,总节省
4562,QLD,TAS,平衡型,10.12,23,10.1,10585,10148,14979.83,7669.80,51.20%,3.13,3.13,3.20,34.06%,20,92359.07
4562,QLD,NT,平衡型,10.12,23,10.1,10585,10008,14979.83,7926.55,52.91%,3.07,3.07,3.13,34.77%,20,94436.27
4562,QLD,ACT,平衡型,10.12,23,10.1,10585,8632,14979.83,6767.48,45.18%,3.39,3.39,3.48,31.58%,20,85058.90
4562,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
4562,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
4562,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
4562,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
4562,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
4562,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
4562,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
4562,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
4563,QLD,NSW,高端型,2.2,5,9.1,6824,7778,3256.48,3256.48,100.00%,5.44,5.44,5.67,19.57%,20,32936.01
4563,QLD,VIC,高端型,2.2,5,9.1,6824,6778,3256.48,3256.48,100.00%,5.44,5.44,5.67,19.57%,20,32936.01
4563,QLD,QLD,高端型,2.2,5,9.1,6824,7270,3256.48,3256.48,100.00%,5.44,5.44,5.67,19.57%,20,32936.01
4563,QLD,SA,高端型,2.2,5,9.1,6824,7129,3256.48,3256.48,100.00%,5.44,5.44,5.67,19.57%,20,32936.01
4563,QLD,WA,高端型,2.2,5,9.1,6824,7634,3256.48,3256.48,100.00%,5.44,5.44,5.67,19.57%,20,32936.01
4563,QLD,TAS,高端型,2.2,5,9.1,6824,10148,3256.48,3256.48,100.00%,5.44,5.44,5.67,19.57%,20,32936.01
4563,QLD,NT,高端型,2.2,5,9.1,6824,10008,3256.48,3256.48,100.00%,5.44,5.44,5.67,19.57%,20,32936.01
4563,QLD,ACT,高端型,2.2,5,9.1,6824,8632,3256.48,3256.48,100.00%,5.44,5.44,5.67,19.57%,20,32936.01
4563,QLD,NSW,平衡型,2.2,5,6.6,5277,7778,3256.48,3256.48,100.00%,4.27,4.27,4.41,24.99%,20,32936.01
4563,QLD,VIC,平衡型,2.2,5,6.6,5277,6778,3256.48,3256.48,100.00%,4.27,4.27,4.41,24.99%,20,32936.01
4563,QLD,QLD,平衡型,2.2,5,6.6,5277,7270,3256.48,3256.48,100.00%,4.27,4.27,4.41,24.99%,20,32936.01
4563,QLD,SA,平衡型,2.2,5,6.6,5277,7129,3256.48,3256.48,100.00%,4.27,4.27,4.41,24.99%,20,32936.01
4563,QLD,WA,平衡型,2.2,5,6.6,5277,7634,3256.48,3256.48,100.00%,4.27,4.27,4.41,24.99%,20,32936.01
4563,QLD,TAS,平衡型,2.2,5,6.6,5277,10148,3256.48,3256.48,100.00%,4.27,4.27,4.41,24.99%,20,32936.01
4563,QLD,NT,平衡型,2.2,5,6.6,5277,10008,3256.48,3256.48,100.00%,4.27,4.27,4.41,24.99%,20,32936.01
4563,QLD,ACT,平衡型,2.2,5,6.6,5277,8632,3256.48,3256.48,100.00%,4.27,4.27,4.41,24.99%,20,32936.01
4563,QLD,NSW,经济型,2.2,5,4.4,3899,7778,3256.48,3256.48,100.00%,3.21,3.21,3.28,33.06%,20,32936.01
4563,QLD,VIC,经济型,2.2,5,4.4,3899,6778,3256.48,3256.48,100.00%,3.21,3.21,3.28,33.06%,20,32936.01
4563,QLD,QLD,经济型,2.2,5,4.4,3899,7270,3256.48,3256.48,100.00%,3.21,3.21,3.28,33.06%,20,32936.01
4563,QLD,SA,经济型,2.2,5,4.4,3899,7129,3256.48,3256.48,100.00%,3.21,3.21,3.28,33.06%,20,32936.01
4563,QLD,WA,经济型,2.2,5,4.4,3899,7634,3256.48,3256.48,100.00%,3.21,3.21,3.28,33.06%,20,32936.01
4563,QLD,TAS,经济型,2.2,5,4.4,3899,10148,3256.48,3256.48,100.00%,3.21,3.21,3.28,33.06%,20,32936.01
4563,QLD,NT,经济型,2.2,5,4.4,3899,10008,3256.48,3256.48,100.00%,3.21,3.21,3.28,33.06%,20,32936.01
4563,QLD,ACT,经济型,2.2,5,4.4,3899,8632,3256.48,3256.48,100.00%,3.21,3.21,3.28,33.06%,20,32936.01
4564,QLD,NSW,高端型,11,25,16.5,15069,7778,16282.42,7768.83,47.71%,4.22,4.22,4.35,25.42%,20,95789.20
4564,QLD,VIC,高端型,11,25,16.5,15069,6778,16282.42,6779.02,41.63%,4.58,4.58,4.71,23.43%,20,87781.08
4564,QLD,QLD,高端型,11,25,16.5,15069,7270,16282.42,7269.13,44.64%,4.38,4.38,4.53,24.42%,20,91734.17
4564,QLD,SA,高端型,11,25,16.5,15069,7129,16282.42,7130.00,43.79%,4.45,4.45,4.58,24.14%,20,90620.66
4564,QLD,WA,高端型,11,25,16.5,15069,7634,16282.42,7635.37,46.89%,4.27,4.27,4.40,25.16%,20,94709.37
4564,QLD,TAS,高端型,11,25,16.5,15069,10148,16282.42,9721.48,59.71%,3.66,3.66,3.75,29.29%,20,111586.84
4564,QLD,NT,高端型,11,25,16.5,15069,10008,16282.42,9735.27,59.79%,3.65,3.65,3.74,29.31%,20,111697.11
4564,QLD,ACT,高端型,11,25,16.5,15069,8632,16282.42,8424.53,51.74%,4.02,4.02,4.12,26.73%,20,101093.47
4564,QLD,NSW,平衡型,10.12,23,10.1,10585,7778,14979.83,6786.74,45.31%,3.39,3.39,3.47,31.63%,20,85214.76
4564,QLD,VIC,平衡型,10.12,23,10.1,10585,6778,14979.83,6359.33,42.45%,3.53,3.53,3.61,30.45%,20,81754.40
4564,QLD,QLD,平衡型,10.12,23,10.1,10585,7270,14979.83,6849.88,45.73%,3.36,3.36,3.44,31.80%,20,85720.60
4564,QLD,SA,平衡型,10.12,23,10.1,10585,7129,14979.83,6523.02,43.55%,3.47,3.47,3.55,30.90%,20,83080.31
4564,QLD,WA,平衡型,10.12,23,10.1,10585,7634,14979.83,6989.46,46.66%,3.32,3.32,3.40,32.19%,20,86854.22
4564,QLD,TAS,平衡型,10.12,23,10.1,10585,10148,14979.83,7669.80,51.20%,3.13,3.13,3.20,34.06%,20,92359.07
4564,QLD,NT,平衡型,10.12,23,10.1,10585,10008,14979.83,7926.55,52.91%,3.07,3.07,3.13,34.77%,20,94436.27
4564,QLD,ACT,平衡型,10.12,23,10.1,10585,8632,14979.83,6767.48,45.18%,3.39,3.39,3.48,31.58%,20,85058.90
4564,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
4564,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
4564,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
4564,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
4564,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
4564,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
4564,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
4564,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
4565,QLD,NSW,高端型,1.32,3,9.1,6306,7778,1953.89,1953.89,100.00%,8.00,8.00,8.42,12.46%,20,19761.60
4565,QLD,VIC,高端型,1.32,3,9.1,6306,6778,1953.89,1953.89,100.00%,8.00,8.00,8.42,12.46%,20,19761.60
4565,QLD,QLD,高端型,1.32,3,9.1,6306,7270,1953.89,1953.89,100.00%,8.00,8.00,8.42,12.46%,20,19761.60
4565,QLD,SA,高端型,1.32,3,9.1,6306,7129,1953.89,1953.89,100.00%,8.00,8.00,8.42,12.46%,20,19761.60
4565,QLD,WA,高端型,1.32,3,9.1,6306,7634,1953.89,1953.89,100.00%,8.00,8.00,8.42,12.46%,20,19761.60
4565,QLD,TAS,高端型,1.32,3,9.1,6306,10148,1953.89,1953.89,100.00%,8.00,8.00,8.42,12.46%,20,19761.60
4565,QLD,NT,高端型,1.32,3,9.1,6306,10008,1953.89,1953.89,100.00%,8.00,8.00,8.42,12.46%,20,19761.60
4565,QLD,ACT,高端型,1.32,3,9.1,6306,8632,1953.89,1953.89,100.00%,8.00,8.00,8.42,12.46%,20,19761.60
4565,QLD,NSW,平衡型,1.32,3,6.6,4758,7778,1953.89,1953.89,100.00%,6.21,6.21,6.51,16.86%,20,19761.60
4565,QLD,VIC,平衡型,1.32,3,6.6,4758,6778,1953.89,1953.89,100.00%,6.21,6.21,6.51,16.86%,20,19761.60
4565,QLD,QLD,平衡型,1.32,3,6.6,4758,7270,1953.89,1953.89,100.00%,6.21,6.21,6.51,16.86%,20,19761.60
4565,QLD,SA,平衡型,1.32,3,6.6,4758,7129,1953.89,1953.89,100.00%,6.21,6.21,6.51,16.86%,20,19761.60
4565,QLD,WA,平衡型,1.32,3,6.6,4758,7634,1953.89,1953.89,100.00%,6.21,6.21,6.51,16.86%,20,19761.60
4565,QLD,TAS,平衡型,1.32,3,6.6,4758,10148,1953.89,1953.89,100.00%,6.21,6.21,6.51,16.86%,20,19761.60
4565,QLD,NT,平衡型,1.32,3,6.6,4758,10008,1953.89,1953.89,100.00%,6.21,6.21,6.51,16.86%,20,19761.60
4565,QLD,ACT,平衡型,1.32,3,6.6,4758,8632,1953.89,1953.89,100.00%,6.21,6.21,6.51,16.86%,20,19761.60
4565,QLD,NSW,经济型,1.32,3,4.4,3380,7778,1953.89,1953.89,100.00%,4.59,4.59,4.73,23.51%,20,19761.60
4565,QLD,VIC,经济型,1.32,3,4.4,3380,6778,1953.89,1953.89,100.00%,4.59,4.59,4.73,23.51%,20,19761.60
4565,QLD,QLD,经济型,1.32,3,4.4,3380,7270,1953.89,1953.89,100.00%,4.59,4.59,4.73,23.51%,20,19761.60
4565,QLD,SA,经济型,1.32,3,4.4,3380,7129,1953.89,1953.89,100.00%,4.59,4.59,4.73,23.51%,20,19761.60
4565,QLD,WA,经济型,1.32,3,4.4,3380,7634,1953.89,1953.89,100.00%,4.59,4.59,4.73,23.51%,20,19761.60
4565,QLD,TAS,经济型,1.32,3,4.4,3380,10148,1953.89,1953.89,100.00%,4.59,4.59,4.73,23.51%,20,19761.60
4565,QLD,NT,经济型,1.32,3,4.4,3380,10008,1953.89,1953.89,100.00%,4.59,4.59,4.73,23.51%,20,19761.60
4565,QLD,ACT,经济型,1.32,3,4.4,3380,8632,1953.89,1953.89,100.00%,4.59,4.59,4.73,23.51%,20,19761.60
4566,QLD,NSW,高端型,7.92,18,11.9,10879,7778,11723.34,7282.87,62.12%,3.58,3.58,3.66,29.98%,20,82640.07
4566,QLD,VIC,高端型,7.92,18,11.9,10879,6778,11723.34,6599.27,56.29%,3.81,3.81,3.92,28.12%,20,77104.08
4566,QLD,QLD,高端型,7.92,18,11.9,10879,7270,11723.34,7196.55,61.39%,3.61,3.61,3.70,29.75%,20,81931.77
4566,QLD,SA,高端型,7.92,18,11.9,10879,7129,11723.34,6861.97,58.53%,3.71,3.71,3.81,28.84%,20,79228.78
4566,QLD,WA,高端型,7.92,18,11.9,10879,7634,11723.34,7343.23,62.64%,3.56,3.56,3.64,30.14%,20,83123.14
4566,QLD,TAS,高端型,7.92,18,11.9,10879,10148,11723.34,8198.56,69.93%,3.30,3.30,3.37,32.45%,20,90051.26
4566,QLD,NT,高端型,7.92,18,11.9,10879,10008,11723.34,8426.59,71.88%,3.23,3.23,3.31,33.06%,20,91896.38
4566,QLD,ACT,高端型,7.92,18,11.9,10879,8632,11723.34,7346.07,62.66%,3.56,3.56,3.64,30.15%,20,83153.75
4566,QLD,NSW,平衡型,7.92,18,7.9,8398,7778,11723.34,5916.60,50.47%,3.20,3.20,3.27,33.34%,20,71586.42
4566,QLD,VIC,平衡型,7.92,18,7.9,8398,6778,11723.34,5582.19,47.62%,3.33,3.33,3.41,32.18%,20,68880.91
4566,QLD,QLD,平衡型,7.92,18,7.9,8398,7270,11723.34,5982.19,51.03%,3.17,3.17,3.24,33.56%,20,72112.29
4566,QLD,SA,平衡型,7.92,18,7.9,8398,7129,11723.34,5662.72,48.30%,3.29,3.29,3.37,32.46%,20,69532.44
4566,QLD,WA,平衡型,7.92,18,7.9,8398,7634,11723.34,6124.80,52.24%,3.13,3.13,3.20,34.06%,20,73270.88
4566,QLD,TAS,平衡型,7.92,18,7.9,8398,10148,11723.34,6774.53,57.79%,2.94,2.94,3.00,36.30%,20,78527.55
4566,QLD,NT,平衡型,7.92,18,7.9,8398,10008,11723.34,7028.94,59.96%,2.87,2.87,2.93,37.18%,20,80585.85
4566,QLD,ACT,平衡型,7.92,18,7.9,8398,8632,11723.34,5886.07,50.21%,3.21,3.21,3.29,33.23%,20,71339.44
4566,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
4566,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
4566,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
4566,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
4566,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
4566,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
4566,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
4566,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
4567,QLD,NSW,高端型,8.36,19,12.5,11379,7778,12374.64,7408.23,59.87%,3.63,3.63,3.72,29.51%,20,84968.57
4567,QLD,VIC,高端型,8.36,19,12.5,11379,6778,12374.64,6657.29,53.80%,3.90,3.90,4.00,27.56%,20,78891.67
4567,QLD,QLD,高端型,8.36,19,12.5,11379,7270,12374.64,7235.25,58.47%,3.70,3.70,3.79,29.06%,20,83558.99
4567,QLD,SA,高端型,8.36,19,12.5,11379,7129,12374.64,6925.34,55.96%,3.80,3.80,3.90,28.26%,20,81059.35
4567,QLD,WA,高端型,8.36,19,12.5,11379,7634,12374.64,7417.85,59.94%,3.62,3.62,3.71,29.54%,20,85043.80
4567,QLD,TAS,高端型,8.36,19,12.5,11379,10148,12374.64,8453.99,68.32%,3.32,3.32,3.40,32.21%,20,93435.34
4567,QLD,NT,高端型,8.36,19,12.5,11379,10008,12374.64,8683.79,70.17%,3.26,3.26,3.34,32.80%,20,95294.90
4567,QLD,ACT,高端型,8.36,19,12.5,11379,8632,12374.64,7582.86,61.28%,3.58,3.58,3.67,29.97%,20,86387.31
4567,QLD,NSW,平衡型,8.36,19,8.4,8766,7778,12374.64,6112.53,49.40%,3.21,3.21,3.28,33.24%,20,74489.30
4567,QLD,VIC,平衡型,8.36,19,8.4,8766,6778,12374.64,5778.12,46.69%,3.33,3.33,3.41,32.13%,20,71783.80
4567,QLD,QLD,平衡型,8.36,19,8.4,8766,7270,12374.64,6178.12,49.93%,3.18,3.18,3.25,33.46%,20,75015.17
4567,QLD,SA,平衡型,8.36,19,8.4,8766,7129,12374.64,5858.65,47.34%,3.30,3.30,3.38,32.40%,20,72435.32
4567,QLD,WA,平衡型,8.36,19,8.4,8766,7634,12374.64,6322.06,51.09%,3.14,3.14,3.21,33.94%,20,76184.51
4567,QLD,TAS,平衡型,8.36,19,8.4,8766,10148,12374.64,6977.21,56.38%,2.96,2.96,3.01,36.10%,20,81485.04
4567,QLD,NT,平衡型,8.36,19,8.4,8766,10008,12374.64,7233.41,58.45%,2.89,2.89,2.94,36.95%,20,83557.78
4567,QLD,ACT,平衡型,8.36,19,8.4,8766,8632,12374.64,6086.36,49.18%,3.22,3.22,3.29,33.16%,20,74277.64
4567,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
4567,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
4567,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
4567,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
4567,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
4567,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
4567,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
4567,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
4568,QLD,NSW,高端型,18.48,42,27.7,24755,7778,27354.47,7779.87,28.44%,5.50,5.50,5.69,19.38%,20,118274.86
4568,QLD,VIC,高端型,18.48,42,27.7,24755,6778,27354.47,6779.02,24.78%,5.86,5.86,6.08,18.07%,20,110177.56
4568,QLD,QLD,高端型,18.48,42,27.7,24755,7270,27354.47,7269.13,26.57%,5.68,5.68,5.90,18.71%,20,114130.66
4568,QLD,SA,高端型,18.48,42,27.7,24755,7129,27354.47,7130.00,26.07%,5.72,5.72,5.95,18.53%,20,113017.15
4568,QLD,WA,高端型,18.48,42,27.7,24755,7634,27354.47,7635.37,27.91%,5.55,5.55,5.75,19.19%,20,117105.85
4568,QLD,TAS,高端型,18.48,42,27.7,24755,10148,27354.47,10149.52,37.10%,4.78,4.78,4.94,22.39%,20,137446.36
4568,QLD,NT,高端型,18.48,42,27.7,24755,10008,27354.47,10009.80,36.59%,4.82,4.82,4.98,22.21%,20,136315.96
4568,QLD,ACT,高端型,18.48,42,27.7,24755,8632,27354.47,8633.29,31.56%,5.21,5.21,5.41,20.47%,20,125179.44
4568,QLD,NSW,平衡型,13.2,30,13.2,13856,7778,19538.90,7549.21,38.64%,3.73,3.73,3.83,28.76%,20,100598.38
4568,QLD,VIC,平衡型,13.2,30,13.2,13856,6778,19538.90,6719.63,34.39%,3.98,3.98,4.08,26.98%,20,93887.96
4568,QLD,QLD,平衡型,13.2,30,13.2,13856,7270,19538.90,7268.14,37.20%,3.82,3.82,3.92,28.15%,20,98313.52
4568,QLD,SA,平衡型,13.2,30,13.2,13856,7129,19538.90,7013.24,35.89%,3.89,3.89,3.99,27.61%,20,96263.30
4568,QLD,WA,平衡型,13.2,30,13.2,13856,7634,19538.90,7509.71,38.43%,3.74,3.74,3.84,28.67%,20,100279.97
4568,QLD,TAS,平衡型,13.2,30,13.2,13856,10148,19538.90,8899.44,45.55%,3.39,3.39,3.47,31.63%,20,111531.27
4568,QLD,NT,平衡型,13.2,30,13.2,13856,10008,19538.90,9147.51,46.82%,3.33,3.33,3.41,32.15%,20,113537.61
4568,QLD,ACT,平衡型,13.2,30,13.2,13856,8632,19538.90,7949.39,40.68%,3.63,3.63,3.71,29.61%,20,103843.58
4568,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
4568,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
4568,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
4568,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
4568,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
4568,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
4568,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
4568,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
4569,QLD,NSW,高端型,18.04,41,27.1,24255,7778,26703.17,7779.87,29.13%,5.45,5.45,5.64,19.55%,20,116957.42
4569,QLD,VIC,高端型,18.04,41,27.1,24255,6778,26703.17,6779.02,25.39%,5.81,5.81,6.04,18.22%,20,108860.12
4569,QLD,QLD,高端型,18.04,41,27.1,24255,7270,26703.17,7269.13,27.22%,5.64,5.64,5.85,18.87%,20,112813.22
4569,QLD,SA,高端型,18.04,41,27.1,24255,7129,26703.17,7130.00,26.70%,5.68,5.68,5.90,18.69%,20,111699.71
4569,QLD,WA,高端型,18.04,41,27.1,24255,7634,26703.17,7635.37,28.59%,5.50,5.50,5.70,19.36%,20,115788.41
4569,QLD,TAS,高端型,18.04,41,27.1,24255,10148,26703.17,10149.52,38.01%,4.73,4.73,4.89,22.62%,20,136128.92
4569,QLD,NT,高端型,18.04,41,27.1,24255,10008,26703.17,10009.80,37.49%,4.77,4.77,4.93,22.44%,20,134998.52
4569,QLD,ACT,高端型,18.04,41,27.1,24255,8632,26703.17,8633.29,32.33%,5.16,5.16,5.35,20.67%,20,123862.00
4569,QLD,NSW,平衡型,13.2,30,13.2,13856,7778,19538.90,7549.21,38.64%,3.73,3.73,3.83,28.76%,20,100598.38
4569,QLD,VIC,平衡型,13.2,30,13.2,13856,6778,19538.90,6719.63,34.39%,3.98,3.98,4.08,26.98%,20,93887.96
4569,QLD,QLD,平衡型,13.2,30,13.2,13856,7270,19538.90,7268.14,37.20%,3.82,3.82,3.92,28.15%,20,98313.52
4569,QLD,SA,平衡型,13.2,30,13.2,13856,7129,19538.90,7013.24,35.89%,3.89,3.89,3.99,27.61%,20,96263.30
4569,QLD,WA,平衡型,13.2,30,13.2,13856,7634,19538.90,7509.71,38.43%,3.74,3.74,3.84,28.67%,20,100279.97
4569,QLD,TAS,平衡型,13.2,30,13.2,13856,10148,19538.90,8899.44,45.55%,3.39,3.39,3.47,31.63%,20,111531.27
4569,QLD,NT,平衡型,13.2,30,13.2,13856,10008,19538.90,9147.51,46.82%,3.33,3.33,3.41,32.15%,20,113537.61
4569,QLD,ACT,平衡型,13.2,30,13.2,13856,8632,19538.90,7949.39,40.68%,3.63,3.63,3.71,29.61%,20,103843.58
4569,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
4569,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
4569,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
4569,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
4569,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
4569,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
4569,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
4569,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
4570,QLD,NSW,高端型,11,25,16.5,15069,7778,16282.42,7768.83,47.71%,4.22,4.22,4.35,25.42%,20,95789.20
4570,QLD,VIC,高端型,11,25,16.5,15069,6778,16282.42,6779.02,41.63%,4.58,4.58,4.71,23.43%,20,87781.08
4570,QLD,QLD,高端型,11,25,16.5,15069,7270,16282.42,7269.13,44.64%,4.38,4.38,4.53,24.42%,20,91734.17
4570,QLD,SA,高端型,11,25,16.5,15069,7129,16282.42,7130.00,43.79%,4.45,4.45,4.58,24.14%,20,90620.66
4570,QLD,WA,高端型,11,25,16.5,15069,7634,16282.42,7635.37,46.89%,4.27,4.27,4.40,25.16%,20,94709.37
4570,QLD,TAS,高端型,11,25,16.5,15069,10148,16282.42,9721.48,59.71%,3.66,3.66,3.75,29.29%,20,111586.84
4570,QLD,NT,高端型,11,25,16.5,15069,10008,16282.42,9735.27,59.79%,3.65,3.65,3.74,29.31%,20,111697.11
4570,QLD,ACT,高端型,11,25,16.5,15069,8632,16282.42,8424.53,51.74%,4.02,4.02,4.12,26.73%,20,101093.47
4570,QLD,NSW,平衡型,10.12,23,10.1,10585,7778,14979.83,6786.74,45.31%,3.39,3.39,3.47,31.63%,20,85214.76
4570,QLD,VIC,平衡型,10.12,23,10.1,10585,6778,14979.83,6359.33,42.45%,3.53,3.53,3.61,30.45%,20,81754.40
4570,QLD,QLD,平衡型,10.12,23,10.1,10585,7270,14979.83,6849.88,45.73%,3.36,3.36,3.44,31.80%,20,85720.60
4570,QLD,SA,平衡型,10.12,23,10.1,10585,7129,14979.83,6523.02,43.55%,3.47,3.47,3.55,30.90%,20,83080.31
4570,QLD,WA,平衡型,10.12,23,10.1,10585,7634,14979.83,6989.46,46.66%,3.32,3.32,3.40,32.19%,20,86854.22
4570,QLD,TAS,平衡型,10.12,23,10.1,10585,10148,14979.83,7669.80,51.20%,3.13,3.13,3.20,34.06%,20,92359.07
4570,QLD,NT,平衡型,10.12,23,10.1,10585,10008,14979.83,7926.55,52.91%,3.07,3.07,3.13,34.77%,20,94436.27
4570,QLD,ACT,平衡型,10.12,23,10.1,10585,8632,14979.83,6767.48,45.18%,3.39,3.39,3.48,31.58%,20,85058.90
4570,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
4570,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
4570,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
