house_id	calc_mode	state	phase	plan	plan_name	roof_max_kw	pv_model	pv_watt	pv_kw	panel_count	inverter_kw	ratio_percent	battery_nominal_kwh	battery_calculated_nominal_kwh	battery_method	pv_day_kwh	load_day_kwh	evening_kwh	night_kwh	surplus_kwh	tax_total_aud	subsidy_aud	final_price_aud
3772	new	NSW	single	A	高端型	6.60	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	16	14.84	A: max(整夜, 0.7×剩余)	26.40	21.31	4.72	12.69	16.72	20376	7293	13083
3772	new	NSW	single	B	平衡型	6.60	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	13.5	10.76	B: max(晚高峰, 0.55×剩余)	26.40	21.31	4.72	12.69	16.72	17998	6474	11524
3772	new	NSW	single	C	经济型	6.60	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
3772	expansion	NSW	single	A	高端型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	16	14.84	A: max(整夜, 0.7×剩余)	14.08	21.31	4.72	12.69	5.58	17931	6318	11613
3772	expansion	NSW	single	B	平衡型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	6.5	5.52	B: max(晚高峰, 0.55×剩余)	14.08	21.31	4.72	12.69	5.58	8892	3237	5655
3772	expansion	NSW	single	C	经济型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	6.5	5.52	C: 晚高峰	14.08	21.31	4.72	12.69	5.58	8892	3237	5655
3773	new	NSW	single	A	高端型	14.96	JA Solar JAM72S30 550/MR	440	14.96	34	9	166	50	40.41	A: max(整夜, 0.7×剩余)	59.84	21.31	4.72	12.69	49.35	59233	21138	38095
3773	new	NSW	single	B	平衡型	14.96	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
3773	new	NSW	single	C	经济型	14.96	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
3773	expansion	NSW	single	A	高端型	9.68	JA Solar JAM72S30 550/MR	440	9.68	22	6	161	25	23.41	A: max(整夜, 0.7×剩余)	38.72	21.31	4.72	12.69	28.60	31385	11271	20114
3773	expansion	NSW	single	B	平衡型	9.68	JA Solar JAM72S30 550/MR	440	9.68	22	6	161	20	18.39	B: max(晚高峰, 0.55×剩余)	38.72	21.31	4.72	12.69	28.60	26628	9633	16995
3773	expansion	NSW	single	C	经济型	9.68	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
3774	new	NSW	single	A	高端型	9.68	JA Solar JAM72S30 550/MR	440	9.68	22	6	161	25	23.41	A: max(整夜, 0.7×剩余)	38.72	21.31	4.72	12.69	28.60	31385	11271	20114
3774	new	NSW	single	B	平衡型	9.68	JA Solar JAM72S30 550/MR	440	9.68	22	6	161	20	18.39	B: max(晚高峰, 0.55×剩余)	38.72	21.31	4.72	12.69	28.60	26628	9633	16995
3774	new	NSW	single	C	经济型	9.68	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
3774	expansion	NSW	single	A	高端型	5.72	JA Solar JAM72S30 550/MR	440	5.72	13	4	143	16	14.84	A: max(整夜, 0.7×剩余)	22.88	21.31	4.72	12.69	13.40	19854	7020	12834
3774	expansion	NSW	single	B	平衡型	5.72	JA Solar JAM72S30 550/MR	440	5.72	13	4	143	9.6	8.62	B: max(晚高峰, 0.55×剩余)	22.88	21.31	4.72	12.69	13.40	13764	4953	8811
3774	expansion	NSW	single	C	经济型	5.72	JA Solar JAM72S30 550/MR	440	5.72	13	4	143	6.5	5.52	C: 晚高峰	22.88	21.31	4.72	12.69	13.40	10814	3939	6875
3775	new	NSW	single	A	高端型	5.28	JA Solar JAM72S30 550/MR	440	5.28	12	3	176	16	14.84	A: max(整夜, 0.7×剩余)	21.12	21.31	4.72	12.69	11.78	19284	6864	12420
3775	new	NSW	single	B	平衡型	5.28	JA Solar JAM72S30 550/MR	440	5.28	12	3	176	9.6	7.58	B: max(晚高峰, 0.55×剩余)	21.12	21.31	4.72	12.69	11.78	13195	4797	8398
3775	new	NSW	single	C	经济型	5.28	JA Solar JAM72S30 550/MR	440	5.28	12	3	176	6.5	5.52	C: 晚高峰	21.12	21.31	4.72	12.69	11.78	10245	3783	6462
3775	expansion	NSW	single	A	高端型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	16	14.84	A: max(整夜, 0.7×剩余)	14.08	21.31	4.72	12.69	5.58	17931	6318	11613
3775	expansion	NSW	single	B	平衡型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	6.5	5.52	B: max(晚高峰, 0.55×剩余)	14.08	21.31	4.72	12.69	5.58	8892	3237	5655
3775	expansion	NSW	single	C	经济型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	6.5	5.52	C: 晚高峰	14.08	21.31	4.72	12.69	5.58	8892	3237	5655
3776	new	NSW	single	A	高端型	14.08	JA Solar JAM72S30 550/MR	440	14.08	32	8	176	40	37.53	A: max(整夜, 0.7×剩余)	56.32	21.31	4.72	12.69	45.84	48888	17550	31338
3776	new	NSW	single	B	平衡型	14.08	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
3776	new	NSW	single	C	经济型	14.08	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
3776	expansion	NSW	single	A	高端型	9.24	JA Solar JAM72S30 550/MR	440	9.24	21	6	154	25	22.00	A: max(整夜, 0.7×剩余)	36.96	21.31	4.72	12.69	26.87	31124	11115	20009
3776	expansion	NSW	single	B	平衡型	9.24	JA Solar JAM72S30 550/MR	440	9.24	21	6	154	20	17.29	B: max(晚高峰, 0.55×剩余)	36.96	21.31	4.72	12.69	26.87	26367	9477	16890
3776	expansion	NSW	single	C	经济型	9.24	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
3777	new	NSW	single	A	高端型	7.48	JA Solar JAM72S30 550/MR	440	7.48	17	5	150	20	16.46	A: max(整夜, 0.7×剩余)	29.92	21.31	4.72	12.69	20.10	25013	8931	16082
3777	new	NSW	single	B	平衡型	7.48	JA Solar JAM72S30 550/MR	440	7.48	17	5	150	13.5	12.93	B: max(晚高峰, 0.55×剩余)	29.92	21.31	4.72	12.69	20.10	18828	6786	12042
3777	new	NSW	single	C	经济型	7.48	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
3777	expansion	NSW	single	A	高端型	4.40	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	16	14.84	A: max(整夜, 0.7×剩余)	17.60	21.31	4.72	12.69	8.68	18762	6591	12171
3777	expansion	NSW	single	B	平衡型	4.40	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	6.5	5.58	B: max(晚高峰, 0.55×剩余)	17.60	21.31	4.72	12.69	8.68	9722	3510	6212
3777	expansion	NSW	single	C	经济型	4.40	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	6.5	5.52	C: 晚高峰	17.60	21.31	4.72	12.69	8.68	9722	3510	6212
3778	new	NSW	single	A	高端型	9.68	JA Solar JAM72S30 550/MR	440	9.68	22	6	161	25	23.41	A: max(整夜, 0.7×剩余)	38.72	21.31	4.72	12.69	28.60	31385	11271	20114
3778	new	NSW	single	B	平衡型	9.68	JA Solar JAM72S30 550/MR	440	9.68	22	6	161	20	18.39	B: max(晚高峰, 0.55×剩余)	38.72	21.31	4.72	12.69	28.60	26628	9633	16995
3778	new	NSW	single	C	经济型	9.68	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
3778	expansion	NSW	single	A	高端型	6.16	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	16	14.84	A: max(整夜, 0.7×剩余)	24.64	21.31	4.72	12.69	15.03	20115	7176	12939
3778	expansion	NSW	single	B	平衡型	6.16	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	10	9.67	B: max(晚高峰, 0.55×剩余)	24.64	21.31	4.72	12.69	15.03	14406	5226	9180
3778	expansion	NSW	single	C	经济型	6.16	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	6.5	5.52	C: 晚高峰	24.64	21.31	4.72	12.69	15.03	11076	4095	6981
3779	new	NSW	single	A	高端型	20.24	JA Solar JAM72S30 550/MR	440	20.00	45	10	200	50	50.00	A: max(整夜, 0.7×剩余)	80.00	21.31	4.72	12.69	69.51	62535	22737	39798
3779	new	NSW	single	B	平衡型	20.24	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	30	27.27	B: max(晚高峰, 0.55×剩余)	52.80	21.31	4.72	12.69	42.39	38850	14040	24810
3779	new	NSW	single	C	经济型	20.24	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
3779	expansion	NSW	single	A	高端型	13.20	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	40	34.71	A: max(整夜, 0.7×剩余)	52.80	21.31	4.72	12.69	42.39	48365	17277	31088
3779	expansion	NSW	single	B	平衡型	13.20	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
3779	expansion	NSW	single	C	经济型	13.20	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
3780	new	NSW	single	A	高端型	23.32	JA Solar JAM72S30 550/MR	440	20.00	45	10	200	50	50.00	A: max(整夜, 0.7×剩余)	80.00	21.31	4.72	12.69	69.51	62535	22737	39798
3780	new	NSW	single	B	平衡型	23.32	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	30	27.27	B: max(晚高峰, 0.55×剩余)	52.80	21.31	4.72	12.69	42.39	38850	14040	24810
3780	new	NSW	single	C	经济型	23.32	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
3780	expansion	NSW	single	A	高端型	14.96	JA Solar JAM72S30 550/MR	440	14.96	34	9	166	50	40.41	A: max(整夜, 0.7×剩余)	59.84	21.31	4.72	12.69	49.35	59233	21138	38095
3780	expansion	NSW	single	B	平衡型	14.96	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
3780	expansion	NSW	single	C	经济型	14.96	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
3781	new	NSW	single	A	高端型	15.40	JA Solar JAM72S30 550/MR	440	15.40	35	9	171	50	41.85	A: max(整夜, 0.7×剩余)	61.60	21.31	4.72	12.69	51.11	59495	21255	38240
3781	new	NSW	single	B	平衡型	15.40	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	30	27.27	B: max(晚高峰, 0.55×剩余)	52.80	21.31	4.72	12.69	42.39	38850	14040	24810
3781	new	NSW	single	C	经济型	15.40	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
3781	expansion	NSW	single	A	高端型	10.12	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	25	24.82	A: max(整夜, 0.7×剩余)	40.48	21.31	4.72	12.69	30.32	31647	11388	20259
3781	expansion	NSW	single	B	平衡型	10.12	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
3781	expansion	NSW	single	C	经济型	10.12	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
3782	new	NSW	single	A	高端型	5.72	JA Solar JAM72S30 550/MR	440	5.72	13	4	143	16	14.84	A: max(整夜, 0.7×剩余)	22.88	21.31	4.72	12.69	13.40	19854	7020	12834
3782	new	NSW	single	B	平衡型	5.72	JA Solar JAM72S30 550/MR	440	5.72	13	4	143	9.6	8.62	B: max(晚高峰, 0.55×剩余)	22.88	21.31	4.72	12.69	13.40	13764	4953	8811
3782	new	NSW	single	C	经济型	5.72	JA Solar JAM72S30 550/MR	440	5.72	13	4	143	6.5	5.52	C: 晚高峰	22.88	21.31	4.72	12.69	13.40	10814	3939	6875
3782	expansion	NSW	single	A	高端型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	16	14.84	A: max(整夜, 0.7×剩余)	14.08	21.31	4.72	12.69	5.58	17931	6318	11613
3782	expansion	NSW	single	B	平衡型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	6.5	5.52	B: max(晚高峰, 0.55×剩余)	14.08	21.31	4.72	12.69	5.58	8892	3237	5655
3782	expansion	NSW	single	C	经济型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	6.5	5.52	C: 晚高峰	14.08	21.31	4.72	12.69	5.58	8892	3237	5655
3783	new	NSW	single	A	高端型	8.80	JA Solar JAM72S30 550/MR	440	8.80	20	5	176	25	20.61	A: max(整夜, 0.7×剩余)	35.20	21.31	4.72	12.69	25.17	30555	10959	19596
3783	new	NSW	single	B	平衡型	8.80	JA Solar JAM72S30 550/MR	440	8.80	20	5	176	20	16.19	B: max(晚高峰, 0.55×剩余)	35.20	21.31	4.72	12.69	25.17	25797	9321	16476
3783	new	NSW	single	C	经济型	8.80	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
3783	expansion	NSW	single	A	高端型	5.72	JA Solar JAM72S30 550/MR	440	5.72	13	4	143	16	14.84	A: max(整夜, 0.7×剩余)	22.88	21.31	4.72	12.69	13.40	19854	7020	12834
3783	expansion	NSW	single	B	平衡型	5.72	JA Solar JAM72S30 550/MR	440	5.72	13	4	143	9.6	8.62	B: max(晚高峰, 0.55×剩余)	22.88	21.31	4.72	12.69	13.40	13764	4953	8811
3783	expansion	NSW	single	C	经济型	5.72	JA Solar JAM72S30 550/MR	440	5.72	13	4	143	6.5	5.52	C: 晚高峰	22.88	21.31	4.72	12.69	13.40	10814	3939	6875
3784	new	NSW	single	A	高端型	0.88	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	16	14.84	A: max(整夜, 0.7×剩余)	3.52	21.31	4.72	12.69	0.00	16055	5460	10595
3784	new	NSW	single	B	平衡型	0.88	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	6.5	5.52	B: max(晚高峰, 0.55×剩余)	3.52	21.31	4.72	12.69	0.00	7015	2379	4636
3784	new	NSW	single	C	经济型	0.88	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	6.5	5.52	C: 晚高峰	3.52	21.31	4.72	12.69	0.00	7015	2379	4636
3785	new	NSW	single	A	高端型	5.72	JA Solar JAM72S30 550/MR	440	5.72	13	4	143	16	14.84	A: max(整夜, 0.7×剩余)	22.88	21.31	4.72	12.69	13.40	19854	7020	12834
3785	new	NSW	single	B	平衡型	5.72	JA Solar JAM72S30 550/MR	440	5.72	13	4	143	9.6	8.62	B: max(晚高峰, 0.55×剩余)	22.88	21.31	4.72	12.69	13.40	13764	4953	8811
3785	new	NSW	single	C	经济型	5.72	JA Solar JAM72S30 550/MR	440	5.72	13	4	143	6.5	5.52	C: 晚高峰	22.88	21.31	4.72	12.69	13.40	10814	3939	6875
3785	expansion	NSW	single	A	高端型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	16	14.84	A: max(整夜, 0.7×剩余)	14.08	21.31	4.72	12.69	5.58	17931	6318	11613
3785	expansion	NSW	single	B	平衡型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	6.5	5.52	B: max(晚高峰, 0.55×剩余)	14.08	21.31	4.72	12.69	5.58	8892	3237	5655
3785	expansion	NSW	single	C	经济型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	6.5	5.52	C: 晚高峰	14.08	21.31	4.72	12.69	5.58	8892	3237	5655
3786	new	NSW	single	A	高端型	4.40	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	16	14.84	A: max(整夜, 0.7×剩余)	17.60	21.31	4.72	12.69	8.68	18762	6591	12171
3786	new	NSW	single	B	平衡型	4.40	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	6.5	5.58	B: max(晚高峰, 0.55×剩余)	17.60	21.31	4.72	12.69	8.68	9722	3510	6212
3786	new	NSW	single	C	经济型	4.40	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	6.5	5.52	C: 晚高峰	17.60	21.31	4.72	12.69	8.68	9722	3510	6212
3786	expansion	NSW	single	A	高端型	2.64	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	16	14.84	A: max(整夜, 0.7×剩余)	10.56	21.31	4.72	12.69	2.75	17408	6006	11402
3786	expansion	NSW	single	B	平衡型	2.64	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	6.5	5.52	B: max(晚高峰, 0.55×剩余)	10.56	21.31	4.72	12.69	2.75	8369	2925	5444
3786	expansion	NSW	single	C	经济型	2.64	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	6.5	5.52	C: 晚高峰	10.56	21.31	4.72	12.69	2.75	8369	2925	5444
3787	new	NSW	single	A	高端型	10.56	JA Solar JAM72S30 550/MR	440	10.56	24	6	176	30	26.24	A: max(整夜, 0.7×剩余)	42.24	21.31	4.72	12.69	32.05	36666	13182	23484
3787	new	NSW	single	B	平衡型	10.56	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
3787	new	NSW	single	C	经济型	10.56	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
3787	expansion	NSW	single	A	高端型	6.60	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	16	14.84	A: max(整夜, 0.7×剩余)	26.40	21.31	4.72	12.69	16.72	20376	7293	13083
3787	expansion	NSW	single	B	平衡型	6.60	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	13.5	10.76	B: max(晚高峰, 0.55×剩余)	26.40	21.31	4.72	12.69	16.72	17998	6474	11524
3787	expansion	NSW	single	C	经济型	6.60	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
3788	new	NSW	single	A	高端型	16.28	JA Solar JAM72S30 550/MR	440	16.28	37	10	163	50	44.73	A: max(整夜, 0.7×剩余)	65.12	21.31	4.72	12.69	54.63	60325	21528	38797
3788	new	NSW	single	B	平衡型	16.28	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	30	27.27	B: max(晚高峰, 0.55×剩余)	52.80	21.31	4.72	12.69	42.39	38850	14040	24810
3788	new	NSW	single	C	经济型	16.28	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
3788	expansion	NSW	single	A	高端型	10.56	JA Solar JAM72S30 550/MR	440	10.56	24	6	176	30	26.24	A: max(整夜, 0.7×剩余)	42.24	21.31	4.72	12.69	32.05	36666	13182	23484
3788	expansion	NSW	single	B	平衡型	10.56	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
3788	expansion	NSW	single	C	经济型	10.56	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
3789	new	NSW	single	A	高端型	14.08	JA Solar JAM72S30 550/MR	440	14.08	32	8	176	40	37.53	A: max(整夜, 0.7×剩余)	56.32	21.31	4.72	12.69	45.84	48888	17550	31338
3789	new	NSW	single	B	平衡型	14.08	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
3789	new	NSW	single	C	经济型	14.08	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
3789	expansion	NSW	single	A	高端型	9.24	JA Solar JAM72S30 550/MR	440	9.24	21	6	154	25	22.00	A: max(整夜, 0.7×剩余)	36.96	21.31	4.72	12.69	26.87	31124	11115	20009
3789	expansion	NSW	single	B	平衡型	9.24	JA Solar JAM72S30 550/MR	440	9.24	21	6	154	20	17.29	B: max(晚高峰, 0.55×剩余)	36.96	21.31	4.72	12.69	26.87	26367	9477	16890
3789	expansion	NSW	single	C	经济型	9.24	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
3790	new	NSW	single	A	高端型	29.04	JA Solar JAM72S30 550/MR	440	20.00	45	10	200	50	50.00	A: max(整夜, 0.7×剩余)	80.00	21.31	4.72	12.69	69.51	62535	22737	39798
3790	new	NSW	single	B	平衡型	29.04	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	30	27.27	B: max(晚高峰, 0.55×剩余)	52.80	21.31	4.72	12.69	42.39	38850	14040	24810
3790	new	NSW	single	C	经济型	29.04	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
3790	expansion	NSW	single	A	高端型	19.80	JA Solar JAM72S30 550/MR	440	19.80	45	10	198	50	50.00	A: max(整夜, 0.7×剩余)	79.20	21.31	4.72	12.69	68.71	62416	22698	39718
3790	expansion	NSW	single	B	平衡型	19.80	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	30	27.27	B: max(晚高峰, 0.55×剩余)	52.80	21.31	4.72	12.69	42.39	38850	14040	24810
3790	expansion	NSW	single	C	经济型	19.80	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
3791	new	NSW	single	A	高端型	13.20	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	40	34.71	A: max(整夜, 0.7×剩余)	52.80	21.31	4.72	12.69	42.39	48365	17277	31088
3791	new	NSW	single	B	平衡型	13.20	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
3791	new	NSW	single	C	经济型	13.20	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
