项目类型,屋顶理论最大面板数量,方案,州领地,实际面板数量,光伏容量kW,逆变器功率kW,电池标称容量kWh,总投资成本AUD,电池更换成本AUD,年度用电量kWh,自用率百分比,回本周期月数,回本周期年数,贴现回本周期月数,贴现回本周期年数,IRR_20年
"储能扩容","94","A","WA","65","28.60","19.5","50.32","31460.48","43526.80","7634","17.42","184.5","15.38","N/A","N/A","4.31%"
"储能扩容","94","A","TAS","65","28.60","19.5","50.32","31460.48","43526.80","10148","23.03","163.8","13.65","210.1","17.51","6.45%"
"储能扩容","94","A","ACT","65","28.60","19.5","50.32","31460.48","43526.80","8632","19.65","175.7","14.64","233.2","19.44","5.17%"
"储能扩容","94","A","NT","65","28.60","19.5","50.32","31460.48","43526.80","10008","22.71","164.8","13.73","211.9","17.66","6.33%"
"储能扩容","94","B","NSW","65","28.60","15","41.93","26246.39","36269.45","7778","17.78","156.9","13.07","197.5","16.46","7.24%"
"储能扩容","94","B","VIC","65","28.60","15","41.93","26246.39","36269.45","6778","15.50","165.7","13.81","213.6","17.80","6.24%"
"储能扩容","94","B","QLD","65","28.60","15","41.93","26246.39","36269.45","7270","16.65","161.0","13.42","205.0","17.08","6.74%"
"储能扩容","94","B","SA","65","28.60","15","41.93","26246.39","36269.45","7129","16.31","162.5","13.54","207.5","17.29","6.60%"
"储能扩容","94","B","WA","65","28.60","15","41.93","26246.39","36269.45","7634","17.42","158.1","13.18","199.8","16.65","7.09%"
"储能扩容","94","B","TAS","65","28.60","15","41.93","26246.39","36269.45","10148","23.03","140.0","11.67","168.3","14.03","9.49%"
"储能扩容","94","B","ACT","65","28.60","15","41.93","26246.39","36269.45","8632","19.65","150.5","12.55","186.1","15.50","8.05%"
"储能扩容","94","B","NT","65","28.60","15","41.93","26246.39","36269.45","10008","22.71","141.0","11.75","169.7","14.14","9.36%"
"储能扩容","94","C","NSW","65","28.60","19.1","27.97","17487.40","24194.00","7778","17.78","100.9","8.41","122.4","10.20","14.91%"
"储能扩容","94","C","VIC","65","28.60","19.1","27.97","17487.40","24194.00","6778","15.50","112.9","9.41","131.7","10.98","13.55%"
"储能扩容","94","C","QLD","65","28.60","19.1","27.97","17487.40","24194.00","7270","16.65","106.7","8.89","127.0","10.59","14.23%"
"储能扩容","94","C","SA","65","28.60","19.1","27.97","17487.40","24194.00","7129","16.31","108.2","9.02","128.3","10.69","14.03%"
"储能扩容","94","C","WA","65","28.60","19.1","27.97","17487.40","24194.00","7634","17.42","102.6","8.55","123.9","10.32","14.70%"
"储能扩容","94","C","TAS","65","28.60","19.1","27.97","17487.40","24194.00","10148","23.03","80.4","6.70","95.5","7.96","18.01%"
"储能扩容","94","C","ACT","65","28.60","19.1","27.97","17487.40","24194.00","8632","19.65","92.5","7.71","112.7","9.39","16.02%"
"储能扩容","94","C","NT","65","28.60","19.1","27.97","17487.40","24194.00","10008","22.71","81.4","6.79","96.8","8.06","17.83%"
"储能扩容","95","A","NSW","66","29.04","19.5","50.32","31460.48","43526.80","7778","17.51","181.7","15.14","N/A","N/A","4.57%"
"储能扩容","95","A","VIC","66","29.04","19.5","50.32","31460.48","43526.80","6778","15.27","191.6","15.96","N/A","N/A","3.67%"
"储能扩容","95","A","QLD","66","29.04","19.5","50.32","31460.48","43526.80","7270","16.39","186.6","15.55","N/A","N/A","4.12%"
"储能扩容","95","A","SA","66","29.04","19.5","50.32","31460.48","43526.80","7129","16.06","188.0","15.66","N/A","N/A","3.99%"
"储能扩容","95","A","WA","66","29.04","19.5","50.32","31460.48","43526.80","7634","17.16","183.2","15.26","N/A","N/A","4.43%"
"储能扩容","95","A","TAS","66","29.04","19.5","50.32","31460.48","43526.80","10148","22.69","162.8","13.57","208.1","17.35","6.56%"
"储能扩容","95","A","ACT","66","29.04","19.5","50.32","31460.48","43526.80","8632","19.36","174.6","14.55","230.7","19.23","5.29%"
"储能扩容","95","A","NT","66","29.04","19.5","50.32","31460.48","43526.80","10008","22.38","163.8","13.65","210.1","17.51","6.44%"
"储能扩容","95","B","NSW","66","29.04","15","41.93","26246.39","36269.45","7778","17.51","155.9","12.99","195.5","16.29","7.37%"
"储能扩容","95","B","VIC","66","29.04","15","41.93","26246.39","36269.45","6778","15.27","164.5","13.70","211.3","17.61","6.37%"
"储能扩容","95","B","QLD","66","29.04","15","41.93","26246.39","36269.45","7270","16.39","159.8","13.31","203.1","16.93","6.88%"
"储能扩容","95","B","SA","66","29.04","15","41.93","26246.39","36269.45","7129","16.06","161.4","13.45","205.3","17.11","6.73%"
"储能扩容","95","B","WA","66","29.04","15","41.93","26246.39","36269.45","7634","17.16","157.1","13.09","197.9","16.49","7.22%"
"储能扩容","95","B","TAS","66","29.04","15","41.93","26246.39","36269.45","10148","22.69","139.2","11.60","166.9","13.91","9.62%"
"储能扩容","95","B","ACT","66","29.04","15","41.93","26246.39","36269.45","8632","19.36","149.5","12.46","184.2","15.35","8.19%"
"储能扩容","95","B","NT","66","29.04","15","41.93","26246.39","36269.45","10008","22.38","140.0","11.67","168.3","14.03","9.49%"
"储能扩容","95","C","NSW","66","29.04","19.4","28.40","17779.84","24566.22","7778","17.51","102.3","8.53","123.6","10.30","14.73%"
"储能扩容","95","C","VIC","66","29.04","19.4","28.40","17779.84","24566.22","6778","15.27","114.4","9.54","132.7","11.06","13.39%"
"储能扩容","95","C","QLD","66","29.04","19.4","28.40","17779.84","24566.22","7270","16.39","108.0","9.00","128.2","10.68","14.07%"
"储能扩容","95","C","SA","66","29.04","19.4","28.40","17779.84","24566.22","7129","16.06","109.5","9.12","129.4","10.79","13.87%"
"储能扩容","95","C","WA","66","29.04","19.4","28.40","17779.84","24566.22","7634","17.16","103.9","8.66","125.0","10.42","14.53%"
"储能扩容","95","C","TAS","66","29.04","19.4","28.40","17779.84","24566.22","10148","22.69","81.6","6.80","97.0","8.08","17.79%"
"储能扩容","95","C","ACT","66","29.04","19.4","28.40","17779.84","24566.22","8632","19.36","93.9","7.82","114.6","9.55","15.83%"
"储能扩容","95","C","NT","66","29.04","19.4","28.40","17779.84","24566.22","10008","22.38","82.7","6.89","98.4","8.20","17.61%"
"储能扩容","96","A","NSW","67","29.48","19.5","50.32","31460.48","43526.80","7778","17.25","180.6","15.05","N/A","N/A","4.68%"
"储能扩容","96","A","VIC","67","29.48","19.5","50.32","31460.48","43526.80","6778","15.05","190.2","15.85","N/A","N/A","3.79%"
"储能扩容","96","A","QLD","67","29.48","19.5","50.32","31460.48","43526.80","7270","16.15","185.1","15.43","N/A","N/A","4.24%"
"储能扩容","96","A","SA","67","29.48","19.5","50.32","31460.48","43526.80","7129","15.83","186.7","15.56","N/A","N/A","4.11%"
"储能扩容","96","A","WA","67","29.48","19.5","50.32","31460.48","43526.80","7634","16.91","181.9","15.16","N/A","N/A","4.55%"
"储能扩容","96","A","TAS","67","29.48","19.5","50.32","31460.48","43526.80","10148","22.36","161.9","13.49","206.2","17.18","6.67%"
"储能扩容","96","A","ACT","67","29.48","19.5","50.32","31460.48","43526.80","8632","19.08","173.4","14.45","228.5","19.04","5.41%"
"储能扩容","96","A","NT","67","29.48","19.5","50.32","31460.48","43526.80","10008","22.05","162.8","13.57","208.2","17.35","6.56%"
"储能扩容","96","B","NSW","67","29.48","15","41.93","26246.39","36269.45","7778","17.25","154.9","12.91","193.5","16.13","7.51%"
"储能扩容","96","B","VIC","67","29.48","15","41.93","26246.39","36269.45","6778","15.05","163.3","13.61","209.1","17.42","6.51%"
"储能扩容","96","B","QLD","67","29.48","15","41.93","26246.39","36269.45","7270","16.15","158.7","13.22","201.1","16.76","7.01%"
"储能扩容","96","B","SA","67","29.48","15","41.93","26246.39","36269.45","7129","15.83","160.1","13.35","203.3","16.95","6.86%"
"储能扩容","96","B","WA","67","29.48","15","41.93","26246.39","36269.45","7634","16.91","156.1","13.01","195.8","16.32","7.35%"
"储能扩容","96","B","TAS","67","29.48","15","41.93","26246.39","36269.45","10148","22.36","138.4","11.53","165.5","13.79","9.75%"
"储能扩容","96","B","ACT","67","29.48","15","41.93","26246.39","36269.45","8632","19.08","148.5","12.38","182.4","15.20","8.32%"
"储能扩容","96","B","NT","67","29.48","15","41.93","26246.39","36269.45","10008","22.05","139.2","11.60","167.0","13.91","9.61%"
"储能扩容","96","C","NSW","67","29.48","19.7","28.83","18033.27","24938.43","7778","17.25","103.4","8.62","124.6","10.38","14.59%"
"储能扩容","96","C","VIC","67","29.48","19.7","28.83","18033.27","24938.43","6778","15.05","115.6","9.64","133.6","11.14","13.27%"
"储能扩容","96","C","QLD","67","29.48","19.7","28.83","18033.27","24938.43","7270","16.15","108.9","9.08","129.1","10.76","13.93%"
"储能扩容","96","C","SA","67","29.48","19.7","28.83","18033.27","24938.43","7129","15.83","110.7","9.23","130.4","10.87","13.74%"
"储能扩容","96","C","WA","67","29.48","19.7","28.83","18033.27","24938.43","7634","16.91","105.1","8.76","126.0","10.50","14.39%"
"储能扩容","96","C","TAS","67","29.48","19.7","28.83","18033.27","24938.43","10148","22.36","82.7","6.89","98.4","8.20","17.61%"
"储能扩容","96","C","ACT","67","29.48","19.7","28.83","18033.27","24938.43","8632","19.08","95.0","7.92","116.1","9.68","15.68%"
"储能扩容","96","C","NT","67","29.48","19.7","28.83","18033.27","24938.43","10008","22.05","83.7","6.97","100.0","8.33","17.43%"
"储能扩容","97","A","NSW","67","29.48","19.5","50.32","31460.48","43526.80","7778","17.25","180.6","15.05","N/A","N/A","4.68%"
"储能扩容","97","A","VIC","67","29.48","19.5","50.32","31460.48","43526.80","6778","15.05","190.2","15.85","N/A","N/A","3.79%"
"储能扩容","97","A","QLD","67","29.48","19.5","50.32","31460.48","43526.80","7270","16.15","185.1","15.43","N/A","N/A","4.24%"
"储能扩容","97","A","SA","67","29.48","19.5","50.32","31460.48","43526.80","7129","15.83","186.7","15.56","N/A","N/A","4.11%"
"储能扩容","97","A","WA","67","29.48","19.5","50.32","31460.48","43526.80","7634","16.91","181.9","15.16","N/A","N/A","4.55%"
"储能扩容","97","A","TAS","67","29.48","19.5","50.32","31460.48","43526.80","10148","22.36","161.9","13.49","206.2","17.18","6.67%"
"储能扩容","97","A","ACT","67","29.48","19.5","50.32","31460.48","43526.80","8632","19.08","173.4","14.45","228.5","19.04","5.41%"
"储能扩容","97","A","NT","67","29.48","19.5","50.32","31460.48","43526.80","10008","22.05","162.8","13.57","208.2","17.35","6.56%"
"储能扩容","97","B","NSW","67","29.48","15","41.93","26246.39","36269.45","7778","17.25","154.9","12.91","193.5","16.13","7.51%"
"储能扩容","97","B","VIC","67","29.48","15","41.93","26246.39","36269.45","6778","15.05","163.3","13.61","209.1","17.42","6.51%"
"储能扩容","97","B","QLD","67","29.48","15","41.93","26246.39","36269.45","7270","16.15","158.7","13.22","201.1","16.76","7.01%"
"储能扩容","97","B","SA","67","29.48","15","41.93","26246.39","36269.45","7129","15.83","160.1","13.35","203.3","16.95","6.86%"
"储能扩容","97","B","WA","67","29.48","15","41.93","26246.39","36269.45","7634","16.91","156.1","13.01","195.8","16.32","7.35%"
"储能扩容","97","B","TAS","67","29.48","15","41.93","26246.39","36269.45","10148","22.36","138.4","11.53","165.5","13.79","9.75%"
"储能扩容","97","B","ACT","67","29.48","15","41.93","26246.39","36269.45","8632","19.08","148.5","12.38","182.4","15.20","8.32%"
"储能扩容","97","B","NT","67","29.48","15","41.93","26246.39","36269.45","10008","22.05","139.2","11.60","167.0","13.91","9.61%"
"储能扩容","97","C","NSW","67","29.48","19.7","28.83","18033.27","24938.43","7778","17.25","103.4","8.62","124.6","10.38","14.59%"
"储能扩容","97","C","VIC","67","29.48","19.7","28.83","18033.27","24938.43","6778","15.05","115.6","9.64","133.6","11.14","13.27%"
"储能扩容","97","C","QLD","67","29.48","19.7","28.83","18033.27","24938.43","7270","16.15","108.9","9.08","129.1","10.76","13.93%"
"储能扩容","97","C","SA","67","29.48","19.7","28.83","18033.27","24938.43","7129","15.83","110.7","9.23","130.4","10.87","13.74%"
"储能扩容","97","C","WA","67","29.48","19.7","28.83","18033.27","24938.43","7634","16.91","105.1","8.76","126.0","10.50","14.39%"
"储能扩容","97","C","TAS","67","29.48","19.7","28.83","18033.27","24938.43","10148","22.36","82.7","6.89","98.4","8.20","17.61%"
"储能扩容","97","C","ACT","67","29.48","19.7","28.83","18033.27","24938.43","8632","19.08","95.0","7.92","116.1","9.68","15.68%"
"储能扩容","97","C","NT","67","29.48","19.7","28.83","18033.27","24938.43","10008","22.05","83.7","6.97","100.0","8.33","17.43%"
"储能扩容","98","A","NSW","68","29.92","19.5","50.32","31460.48","43526.80","7778","17.00","179.4","14.95","N/A","N/A","4.80%"
"储能扩容","98","A","VIC","68","29.92","19.5","50.32","31460.48","43526.80","6778","14.83","188.9","15.74","N/A","N/A","3.91%"
"储能扩容","98","A","QLD","68","29.92","19.5","50.32","31460.48","43526.80","7270","15.91","183.7","15.31","N/A","N/A","4.36%"
"储能扩容","98","A","SA","68","29.92","19.5","50.32","31460.48","43526.80","7129","15.60","185.5","15.46","N/A","N/A","4.23%"
"储能扩容","98","A","WA","68","29.92","19.5","50.32","31460.48","43526.80","7634","16.67","180.7","15.06","N/A","N/A","4.67%"
"储能扩容","98","A","TAS","68","29.92","19.5","50.32","31460.48","43526.80","10148","22.04","160.9","13.41","204.4","17.04","6.79%"
"储能扩容","98","A","ACT","68","29.92","19.5","50.32","31460.48","43526.80","8632","18.81","172.3","14.36","226.4","18.87","5.53%"
"储能扩容","98","A","NT","68","29.92","19.5","50.32","31460.48","43526.80","10008","21.74","161.9","13.49","206.2","17.19","6.67%"
"储能扩容","98","B","NSW","68","29.92","15","41.93","26246.39","36269.45","7778","17.00","153.8","12.82","191.8","15.98","7.64%"
"储能扩容","98","B","VIC","68","29.92","15","41.93","26246.39","36269.45","6778","14.83","162.2","13.51","206.7","17.23","6.64%"
"储能扩容","98","B","QLD","68","29.92","15","41.93","26246.39","36269.45","7270","15.91","157.6","13.14","199.1","16.59","7.14%"
"储能扩容","98","B","SA","68","29.92","15","41.93","26246.39","36269.45","7129","15.60","158.9","13.24","201.3","16.77","6.99%"
"储能扩容","98","B","WA","68","29.92","15","41.93","26246.39","36269.45","7634","16.67","155.0","12.92","193.8","16.15","7.49%"
"储能扩容","98","B","TAS","68","29.92","15","41.93","26246.39","36269.45","10148","22.04","137.5","11.46","164.0","13.67","9.87%"
"储能扩容","98","B","ACT","68","29.92","15","41.93","26246.39","36269.45","8632","18.81","147.4","12.29","180.7","15.06","8.45%"
"储能扩容","98","B","NT","68","29.92","15","41.93","26246.39","36269.45","10008","21.74","138.4","11.53","165.5","13.79","9.74%"
"储能扩容","98","C","NSW","68","29.92","20","29.26","18325.71","25310.65","7778","17.00","104.8","8.73","125.7","10.48","14.43%"
"储能扩容","98","C","VIC","68","29.92","20","29.26","18325.71","25310.65","6778","14.83","117.1","9.76","134.7","11.22","13.12%"
"储能扩容","98","C","QLD","68","29.92","20","29.26","18325.71","25310.65","7270","15.91","110.1","9.18","130.2","10.85","13.77%"
"储能扩容","98","C","SA","68","29.92","20","29.26","18325.71","25310.65","7129","15.60","112.4","9.37","131.5","10.95","13.58%"
"储能扩容","98","C","WA","68","29.92","20","29.26","18325.71","25310.65","7634","16.67","106.6","8.88","127.0","10.58","14.23%"
"储能扩容","98","C","TAS","68","29.92","20","29.26","18325.71","25310.65","10148","22.04","83.8","6.99","100.2","8.35","17.40%"
"储能扩容","98","C","ACT","68","29.92","20","29.26","18325.71","25310.65","8632","18.81","96.2","8.02","118.1","9.84","15.50%"
"储能扩容","98","C","NT","68","29.92","20","29.26","18325.71","25310.65","10008","21.74","84.7","7.06","101.8","8.48","17.23%"
"储能扩容","99","A","NSW","69","30.36","19.5","50.32","31460.48","43526.80","7778","16.76","178.3","14.85","238.4","19.87","4.92%"
"储能扩容","99","A","VIC","69","30.36","19.5","50.32","31460.48","43526.80","6778","14.62","187.6","15.63","N/A","N/A","4.03%"
"储能扩容","99","A","QLD","69","30.36","19.5","50.32","31460.48","43526.80","7270","15.68","182.5","15.21","N/A","N/A","4.47%"
"储能扩容","99","A","SA","69","30.36","19.5","50.32","31460.48","43526.80","7129","15.37","184.1","15.34","N/A","N/A","4.34%"
"储能扩容","99","A","WA","69","30.36","19.5","50.32","31460.48","43526.80","7634","16.43","179.6","14.97","N/A","N/A","4.78%"
"储能扩容","99","A","TAS","69","30.36","19.5","50.32","31460.48","43526.80","10148","21.73","159.8","13.32","202.7","16.89","6.90%"
"储能扩容","99","A","ACT","69","30.36","19.5","50.32","31460.48","43526.80","8632","18.54","171.1","14.25","224.2","18.68","5.64%"
"储能扩容","99","A","NT","69","30.36","19.5","50.32","31460.48","43526.80","10008","21.43","160.9","13.41","204.5","17.04","6.78%"
"储能扩容","99","B","NSW","69","30.36","15","41.93","26246.39","36269.45","7778","16.76","152.7","12.73","189.9","15.83","7.77%"
"储能扩容","99","B","VIC","69","30.36","15","41.93","26246.39","36269.45","6778","14.62","161.0","13.41","204.7","17.05","6.77%"
"储能扩容","99","B","QLD","69","30.36","15","41.93","26246.39","36269.45","7270","15.68","156.7","13.05","196.9","16.40","7.27%"
"储能扩容","99","B","SA","69","30.36","15","41.93","26246.39","36269.45","7129","15.37","157.8","13.15","199.3","16.61","7.13%"
"储能扩容","99","B","WA","69","30.36","15","41.93","26246.39","36269.45","7634","16.43","154.0","12.83","192.0","16.00","7.62%"
"储能扩容","99","B","TAS","69","30.36","15","41.93","26246.39","36269.45","10148","21.73","136.7","11.39","162.7","13.56","10.00%"
"储能扩容","99","B","ACT","69","30.36","15","41.93","26246.39","36269.45","8632","18.54","146.4","12.20","179.2","14.93","8.58%"
"储能扩容","99","B","NT","69","30.36","15","41.93","26246.39","36269.45","10008","21.43","137.6","11.46","164.1","13.67","9.87%"
"储能扩容","99","C","NSW","69","30.36","20.3","29.69","18579.15","25682.86","7778","16.76","106.0","8.83","126.6","10.55","14.29%"
