项目类型,屋顶理论最大面板数量,方案,州领地,实际面板数量,光伏容量kW,逆变器功率kW,电池标称容量kWh,总投资成本AUD,电池更换成本AUD,年度用电量kWh,自用率百分比,回本周期月数,回本周期年数,贴现回本周期月数,贴现回本周期年数,IRR_20年
"新建系统","95","C","QLD","85","37.40","25","36.58","64717.74","31638.31","7270","12.74","203.6","16.96","N/A","N/A","2.24%"
"新建系统","95","C","SA","85","37.40","25","36.58","64717.74","31638.31","7129","12.49","204.7","17.06","N/A","N/A","2.16%"
"新建系统","95","C","WA","85","37.40","25","36.58","64717.74","31638.31","7634","13.36","200.3","16.69","N/A","N/A","2.47%"
"新建系统","95","C","TAS","85","37.40","25","36.58","64717.74","31638.31","10148","17.72","180.6","15.05","N/A","N/A","3.94%"
"新建系统","95","C","ACT","85","37.40","25","36.58","64717.74","31638.31","8632","15.10","192.0","16.00","N/A","N/A","3.07%"
"新建系统","95","C","NT","85","37.40","25","36.58","64717.74","31638.31","10008","17.47","181.6","15.13","N/A","N/A","3.86%"
"新建系统","96","A","NSW","86","37.84","19.5","50.32","76362.44","43526.80","7778","13.47","236.1","19.68","N/A","N/A","0.22%"
"新建系统","96","A","VIC","86","37.84","19.5","50.32","76362.44","43526.80","6778","11.74","N/A","N/A","N/A","N/A","N/A"
"新建系统","96","A","QLD","86","37.84","19.5","50.32","76362.44","43526.80","7270","12.59","N/A","N/A","N/A","N/A","N/A"
"新建系统","96","A","SA","86","37.84","19.5","50.32","76362.44","43526.80","7129","12.35","N/A","N/A","N/A","N/A","N/A"
"新建系统","96","A","WA","86","37.84","19.5","50.32","76362.44","43526.80","7634","13.21","237.6","19.80","N/A","N/A","0.14%"
"新建系统","96","A","TAS","86","37.84","19.5","50.32","76362.44","43526.80","10148","17.51","215.1","17.93","N/A","N/A","1.51%"
"新建系统","96","A","ACT","86","37.84","19.5","50.32","76362.44","43526.80","8632","14.93","228.1","19.00","N/A","N/A","0.70%"
"新建系统","96","A","NT","86","37.84","19.5","50.32","76362.44","43526.80","10008","17.27","216.3","18.02","N/A","N/A","1.43%"
"新建系统","96","B","NSW","86","37.84","15","41.93","66993.36","36269.45","7778","13.47","209.4","17.45","N/A","N/A","1.87%"
"新建系统","96","B","VIC","86","37.84","15","41.93","66993.36","36269.45","6778","11.74","218.6","18.22","N/A","N/A","1.26%"
"新建系统","96","B","QLD","86","37.84","15","41.93","66993.36","36269.45","7270","12.59","214.2","17.85","N/A","N/A","1.57%"
"新建系统","96","B","SA","86","37.84","15","41.93","66993.36","36269.45","7129","12.35","215.4","17.95","N/A","N/A","1.48%"
"新建系统","96","B","WA","86","37.84","15","41.93","66993.36","36269.45","7634","13.21","210.8","17.57","N/A","N/A","1.78%"
"新建系统","96","B","TAS","86","37.84","15","41.93","66993.36","36269.45","10148","17.51","190.4","15.87","N/A","N/A","3.23%"
"新建系统","96","B","ACT","86","37.84","15","41.93","66993.36","36269.45","8632","14.93","202.1","16.84","N/A","N/A","2.37%"
"新建系统","96","B","NT","86","37.84","15","41.93","66993.36","36269.45","10008","17.27","191.5","15.95","N/A","N/A","3.15%"
"新建系统","96","C","NSW","86","37.84","25.3","37.01","65480.94","32010.52","7778","13.47","199.8","16.65","N/A","N/A","2.50%"
"新建系统","96","C","VIC","86","37.84","25.3","37.01","65480.94","32010.52","6778","11.74","208.8","17.40","N/A","N/A","1.89%"
"新建系统","96","C","QLD","86","37.84","25.3","37.01","65480.94","32010.52","7270","12.59","204.3","17.02","N/A","N/A","2.19%"
"新建系统","96","C","SA","86","37.84","25.3","37.01","65480.94","32010.52","7129","12.35","205.4","17.12","N/A","N/A","2.11%"
"新建系统","96","C","WA","86","37.84","25.3","37.01","65480.94","32010.52","7634","13.21","201.1","16.76","N/A","N/A","2.41%"
"新建系统","96","C","TAS","86","37.84","25.3","37.01","65480.94","32010.52","10148","17.51","181.4","15.11","N/A","N/A","3.87%"
"新建系统","96","C","ACT","86","37.84","25.3","37.01","65480.94","32010.52","8632","14.93","192.7","16.06","N/A","N/A","3.01%"
"新建系统","96","C","NT","86","37.84","25.3","37.01","65480.94","32010.52","10008","17.27","182.4","15.20","N/A","N/A","3.79%"
"新建系统","97","A","NSW","87","38.28","19.5","50.32","76623.80","43526.80","7778","13.31","235.3","19.60","N/A","N/A","0.27%"
"新建系统","97","A","VIC","87","38.28","19.5","50.32","76623.80","43526.80","6778","11.60","N/A","N/A","N/A","N/A","N/A"
"新建系统","97","A","QLD","87","38.28","19.5","50.32","76623.80","43526.80","7270","12.44","N/A","N/A","N/A","N/A","N/A"
"新建系统","97","A","SA","87","38.28","19.5","50.32","76623.80","43526.80","7129","12.21","N/A","N/A","N/A","N/A","N/A"
"新建系统","97","A","WA","87","38.28","19.5","50.32","76623.80","43526.80","7634","13.06","236.7","19.72","N/A","N/A","0.19%"
"新建系统","97","A","TAS","87","38.28","19.5","50.32","76623.80","43526.80","10148","17.32","214.4","17.87","N/A","N/A","1.55%"
"新建系统","97","A","ACT","87","38.28","19.5","50.32","76623.80","43526.80","8632","14.76","227.3","18.94","N/A","N/A","0.75%"
"新建系统","97","A","NT","87","38.28","19.5","50.32","76623.80","43526.80","10008","17.07","215.6","17.97","N/A","N/A","1.48%"
"新建系统","97","B","NSW","87","38.28","15","41.93","67254.71","36269.45","7778","13.31","208.7","17.39","N/A","N/A","1.92%"
"新建系统","97","B","VIC","87","38.28","15","41.93","67254.71","36269.45","6778","11.60","217.8","18.15","N/A","N/A","1.32%"
"新建系统","97","B","QLD","87","38.28","15","41.93","67254.71","36269.45","7270","12.44","213.4","17.79","N/A","N/A","1.62%"
"新建系统","97","B","SA","87","38.28","15","41.93","67254.71","36269.45","7129","12.21","214.6","17.89","N/A","N/A","1.53%"
"新建系统","97","B","WA","87","38.28","15","41.93","67254.71","36269.45","7634","13.06","210.1","17.51","N/A","N/A","1.83%"
"新建系统","97","B","TAS","87","38.28","15","41.93","67254.71","36269.45","10148","17.32","189.8","15.82","N/A","N/A","3.27%"
"新建系统","97","B","ACT","87","38.28","15","41.93","67254.71","36269.45","8632","14.76","201.4","16.79","N/A","N/A","2.42%"
"新建系统","97","B","NT","87","38.28","15","41.93","67254.71","36269.45","10008","17.07","190.9","15.91","N/A","N/A","3.19%"
"新建系统","97","C","NSW","87","38.28","25.6","37.44","66244.13","32382.74","7778","13.31","200.6","16.72","N/A","N/A","2.45%"
"新建系统","97","C","VIC","87","38.28","25.6","37.44","66244.13","32382.74","6778","11.60","209.6","17.47","N/A","N/A","1.84%"
"新建系统","97","C","QLD","87","38.28","25.6","37.44","66244.13","32382.74","7270","12.44","204.9","17.08","N/A","N/A","2.14%"
"新建系统","97","C","SA","87","38.28","25.6","37.44","66244.13","32382.74","7129","12.21","206.1","17.18","N/A","N/A","2.05%"
"新建系统","97","C","WA","87","38.28","25.6","37.44","66244.13","32382.74","7634","13.06","201.9","16.82","N/A","N/A","2.36%"
"新建系统","97","C","TAS","87","38.28","25.6","37.44","66244.13","32382.74","10148","17.32","182.2","15.18","N/A","N/A","3.81%"
"新建系统","97","C","ACT","87","38.28","25.6","37.44","66244.13","32382.74","8632","14.76","193.4","16.12","N/A","N/A","2.95%"
"新建系统","97","C","NT","87","38.28","25.6","37.44","66244.13","32382.74","10008","17.07","183.2","15.27","N/A","N/A","3.73%"
"新建系统","98","A","NSW","88","38.72","19.5","50.32","76885.16","43526.80","7778","13.16","234.4","19.53","N/A","N/A","0.32%"
"新建系统","98","A","VIC","88","38.72","19.5","50.32","76885.16","43526.80","6778","11.47","N/A","N/A","N/A","N/A","N/A"
"新建系统","98","A","QLD","88","38.72","19.5","50.32","76885.16","43526.80","7270","12.30","239.4","19.95","N/A","N/A","0.03%"
"新建系统","98","A","SA","88","38.72","19.5","50.32","76885.16","43526.80","7129","12.07","N/A","N/A","N/A","N/A","N/A"
"新建系统","98","A","WA","88","38.72","19.5","50.32","76885.16","43526.80","7634","12.91","235.8","19.65","N/A","N/A","0.24%"
"新建系统","98","A","TAS","88","38.72","19.5","50.32","76885.16","43526.80","10148","17.12","213.8","17.81","N/A","N/A","1.60%"
"新建系统","98","A","ACT","88","38.72","19.5","50.32","76885.16","43526.80","8632","14.59","226.5","18.87","N/A","N/A","0.79%"
"新建系统","98","A","NT","88","38.72","19.5","50.32","76885.16","43526.80","10008","16.88","214.9","17.91","N/A","N/A","1.52%"
"新建系统","98","B","NSW","88","38.72","15","41.93","67516.07","36269.45","7778","13.16","207.9","17.32","N/A","N/A","1.97%"
"新建系统","98","B","VIC","88","38.72","15","41.93","67516.07","36269.45","6778","11.47","217.0","18.08","N/A","N/A","1.37%"
"新建系统","98","B","QLD","88","38.72","15","41.93","67516.07","36269.45","7270","12.30","212.7","17.72","N/A","N/A","1.66%"
"新建系统","98","B","SA","88","38.72","15","41.93","67516.07","36269.45","7129","12.07","213.8","17.82","N/A","N/A","1.58%"
"新建系统","98","B","WA","88","38.72","15","41.93","67516.07","36269.45","7634","12.91","209.3","17.44","N/A","N/A","1.88%"
"新建系统","98","B","TAS","88","38.72","15","41.93","67516.07","36269.45","10148","17.12","189.2","15.77","N/A","N/A","3.31%"
"新建系统","98","B","ACT","88","38.72","15","41.93","67516.07","36269.45","8632","14.59","200.8","16.73","N/A","N/A","2.46%"
"新建系统","98","B","NT","88","38.72","15","41.93","67516.07","36269.45","10008","16.88","190.3","15.86","N/A","N/A","3.23%"
"新建系统","98","C","NSW","88","38.72","25.9","37.87","67007.33","32754.95","7778","13.16","201.4","16.78","N/A","N/A","2.39%"
"新建系统","98","C","VIC","88","38.72","25.9","37.87","67007.33","32754.95","6778","11.47","210.4","17.53","N/A","N/A","1.79%"
"新建系统","98","C","QLD","88","38.72","25.9","37.87","67007.33","32754.95","7270","12.30","205.6","17.13","N/A","N/A","2.09%"
"新建系统","98","C","SA","88","38.72","25.9","37.87","67007.33","32754.95","7129","12.07","206.9","17.24","N/A","N/A","2.00%"
"新建系统","98","C","WA","88","38.72","25.9","37.87","67007.33","32754.95","7634","12.91","202.6","16.89","N/A","N/A","2.31%"
"新建系统","98","C","TAS","88","38.72","25.9","37.87","67007.33","32754.95","10148","17.12","183.0","15.25","N/A","N/A","3.74%"
"新建系统","98","C","ACT","88","38.72","25.9","37.87","67007.33","32754.95","8632","14.59","194.2","16.18","N/A","N/A","2.89%"
"新建系统","98","C","NT","88","38.72","25.9","37.87","67007.33","32754.95","10008","16.88","184.1","15.34","N/A","N/A","3.66%"
"新建系统","99","A","NSW","89","39.16","19.5","50.32","77146.52","43526.80","7778","13.02","233.5","19.46","N/A","N/A","0.37%"
"新建系统","99","A","VIC","89","39.16","19.5","50.32","77146.52","43526.80","6778","11.34","N/A","N/A","N/A","N/A","N/A"
"新建系统","99","A","QLD","89","39.16","19.5","50.32","77146.52","43526.80","7270","12.16","238.6","19.88","N/A","N/A","0.09%"
"新建系统","99","A","SA","89","39.16","19.5","50.32","77146.52","43526.80","7129","11.93","239.9","19.99","N/A","N/A","0.01%"
"新建系统","99","A","WA","89","39.16","19.5","50.32","77146.52","43526.80","7634","12.77","235.0","19.58","N/A","N/A","0.29%"
"新建系统","99","A","TAS","89","39.16","19.5","50.32","77146.52","43526.80","10148","16.93","213.1","17.75","N/A","N/A","1.64%"
"新建系统","99","A","ACT","89","39.16","19.5","50.32","77146.52","43526.80","8632","14.43","225.7","18.81","N/A","N/A","0.84%"
"新建系统","99","A","NT","89","39.16","19.5","50.32","77146.52","43526.80","10008","16.70","214.2","17.85","N/A","N/A","1.57%"
"新建系统","99","B","NSW","89","39.16","15","41.93","67777.43","36269.45","7778","13.02","207.1","17.26","N/A","N/A","2.02%"
"新建系统","99","B","VIC","89","39.16","15","41.93","67777.43","36269.45","6778","11.34","216.3","18.02","N/A","N/A","1.42%"
"新建系统","99","B","QLD","89","39.16","15","41.93","67777.43","36269.45","7270","12.16","211.9","17.66","N/A","N/A","1.71%"
"新建系统","99","B","SA","89","39.16","15","41.93","67777.43","36269.45","7129","11.93","213.1","17.76","N/A","N/A","1.63%"
"新建系统","99","B","WA","89","39.16","15","41.93","67777.43","36269.45","7634","12.77","208.5","17.37","N/A","N/A","1.93%"
"新建系统","99","B","TAS","89","39.16","15","41.93","67777.43","36269.45","10148","16.93","188.7","15.72","N/A","N/A","3.35%"
"新建系统","99","B","ACT","89","39.16","15","41.93","67777.43","36269.45","8632","14.43","200.1","16.68","N/A","N/A","2.51%"
"新建系统","99","B","NT","89","39.16","15","41.93","67777.43","36269.45","10008","16.70","189.7","15.81","N/A","N/A","3.28%"
"新建系统","99","C","NSW","89","39.16","26.2","38.30","67770.53","33127.17","7778","13.02","202.1","16.84","N/A","N/A","2.34%"
"新建系统","99","C","VIC","89","39.16","26.2","38.30","67770.53","33127.17","6778","11.34","211.1","17.59","N/A","N/A","1.74%"
"新建系统","99","C","QLD","89","39.16","26.2","38.30","67770.53","33127.17","7270","12.16","206.3","17.19","N/A","N/A","2.04%"
"新建系统","99","C","SA","89","39.16","26.2","38.30","67770.53","33127.17","7129","11.93","207.7","17.31","N/A","N/A","1.96%"
"新建系统","99","C","WA","89","39.16","26.2","38.30","67770.53","33127.17","7634","12.77","203.4","16.95","N/A","N/A","2.25%"
"新建系统","99","C","TAS","89","39.16","26.2","38.30","67770.53","33127.17","10148","16.93","183.9","15.32","N/A","N/A","3.68%"
"新建系统","99","C","ACT","89","39.16","26.2","38.30","67770.53","33127.17","8632","14.43","195.0","16.25","N/A","N/A","2.84%"
"新建系统","99","C","NT","89","39.16","26.2","38.30","67770.53","33127.17","10008","16.70","184.9","15.41","N/A","N/A","3.60%"
"新建系统","100","A","NSW","90","39.60","19.5","50.32","77407.88","43526.80","7778","12.87","232.6","19.39","N/A","N/A","0.42%"
"新建系统","100","A","VIC","90","39.60","19.5","50.32","77407.88","43526.80","6778","11.22","N/A","N/A","N/A","N/A","N/A"
"新建系统","100","A","QLD","90","39.60","19.5","50.32","77407.88","43526.80","7270","12.03","237.7","19.81","N/A","N/A","0.14%"
"新建系统","100","A","SA","90","39.60","19.5","50.32","77407.88","43526.80","7129","11.80","239.0","19.92","N/A","N/A","0.06%"
"新建系统","100","A","WA","90","39.60","19.5","50.32","77407.88","43526.80","7634","12.63","234.1","19.51","N/A","N/A","0.34%"
"新建系统","100","A","TAS","90","39.60","19.5","50.32","77407.88","43526.80","10148","16.75","212.4","17.70","N/A","N/A","1.68%"
"新建系统","100","A","ACT","90","39.60","19.5","50.32","77407.88","43526.80","8632","14.27","224.9","18.74","N/A","N/A","0.89%"
"新建系统","100","A","NT","90","39.60","19.5","50.32","77407.88","43526.80","10008","16.51","213.5","17.79","N/A","N/A","1.61%"
"新建系统","100","B","NSW","90","39.60","15","41.93","68038.79","36269.45","7778","12.87","206.4","17.20","N/A","N/A","2.06%"
"新建系统","100","B","VIC","90","39.60","15","41.93","68038.79","36269.45","6778","11.22","215.5","17.96","N/A","N/A","1.47%"
"新建系统","100","B","QLD","90","39.60","15","41.93","68038.79","36269.45","7270","12.03","211.1","17.59","N/A","N/A","1.76%"
"新建系统","100","B","SA","90","39.60","15","41.93","68038.79","36269.45","7129","11.80","212.3","17.69","N/A","N/A","1.68%"
"新建系统","100","B","WA","90","39.60","15","41.93","68038.79","36269.45","7634","12.63","207.7","17.31","N/A","N/A","1.98%"
"新建系统","100","B","TAS","90","39.60","15","41.93","68038.79","36269.45","10148","16.75","188.1","15.68","N/A","N/A","3.39%"
"新建系统","100","B","ACT","90","39.60","15","41.93","68038.79","36269.45","8632","14.27","199.5","16.62","N/A","N/A","2.55%"
"新建系统","100","B","NT","90","39.60","15","41.93","68038.79","36269.45","10008","16.51","189.1","15.76","N/A","N/A","3.32%"
"新建系统","100","C","NSW","90","39.60","26.4","38.73","68502.92","33499.39","7778","12.87","202.8","16.90","N/A","N/A","2.29%"
"新建系统","100","C","VIC","90","39.60","26.4","38.73","68502.92","33499.39","6778","11.22","211.7","17.64","N/A","N/A","1.70%"
"新建系统","100","C","QLD","90","39.60","26.4","38.73","68502.92","33499.39","7270","12.03","206.9","17.24","N/A","N/A","1.99%"
"新建系统","100","C","SA","90","39.60","26.4","38.73","68502.92","33499.39","7129","11.80","208.4","17.37","N/A","N/A","1.91%"
"新建系统","100","C","WA","90","39.60","26.4","38.73","68502.92","33499.39","7634","12.63","204.0","17.00","N/A","N/A","2.21%"
"新建系统","100","C","TAS","90","39.60","26.4","38.73","68502.92","33499.39","10148","16.75","184.7","15.39","N/A","N/A","3.62%"
"新建系统","100","C","ACT","90","39.60","26.4","38.73","68502.92","33499.39","8632","14.27","195.7","16.31","N/A","N/A","2.78%"
"新建系统","100","C","NT","90","39.60","26.4","38.73","68502.92","33499.39","10008","16.51","185.7","15.48","N/A","N/A","3.54%"
"储能扩容","2","A","NSW","1","0.44","8","22.44","21351.66","19410.60","7778","97.00","N/A","N/A","N/A","N/A","N/A"
"储能扩容","2","A","VIC","1","0.44","8","22.44","21351.66","19410.60","6778","97.00","N/A","N/A","N/A","N/A","N/A"
"储能扩容","2","A","QLD","1","0.44","8","22.44","21351.66","19410.60","7270","97.00","N/A","N/A","N/A","N/A","N/A"
"储能扩容","2","A","SA","1","0.44","8","22.44","21351.66","19410.60","7129","97.00","N/A","N/A","N/A","N/A","N/A"
"储能扩容","2","A","WA","1","0.44","8","22.44","21351.66","19410.60","7634","97.00","N/A","N/A","N/A","N/A","N/A"
"储能扩容","2","A","TAS","1","0.44","8","22.44","21351.66","19410.60","10148","97.00","N/A","N/A","N/A","N/A","N/A"
"储能扩容","2","A","ACT","1","0.44","8","22.44","21351.66","19410.60","8632","97.00","N/A","N/A","N/A","N/A","N/A"
"储能扩容","2","A","NT","1","0.44","8","22.44","21351.66","19410.60","10008","97.00","N/A","N/A","N/A","N/A","N/A"
"储能扩容","2","B","NSW","1","0.44","5","15.00","14272.50","12975.00","7778","97.00","N/A","N/A","N/A","N/A","N/A"
"储能扩容","2","B","VIC","1","0.44","5","15.00","14272.50","12975.00","6778","97.00","N/A","N/A","N/A","N/A","N/A"
"储能扩容","2","B","QLD","1","0.44","5","15.00","14272.50","12975.00","7270","97.00","N/A","N/A","N/A","N/A","N/A"
"储能扩容","2","B","SA","1","0.44","5","15.00","14272.50","12975.00","7129","97.00","N/A","N/A","N/A","N/A","N/A"
"储能扩容","2","B","WA","1","0.44","5","15.00","14272.50","12975.00","7634","97.00","N/A","N/A","N/A","N/A","N/A"
